"industry";"gk1";"softvar";"rule";"name"
"46";"3";"S166";"if (S166 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.1 * Echt.Productie_SFO + 109.54";"S166_2"
"46";"3";"S167";"if (S167 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.96 * Echt.Netto_Omzet_minus_accijnzen + -10.78";"S167_1"
"46";"3";"S167";"if (S167 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.03 * Echt.Netto_Omzet_minus_accijnzen + 10.68";"S167_2"
"46";"3";"S168";"if (S168 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.88 * Echt.Productie_SFO + -118.44";"S168_1"
"46";"3";"S168";"if (S168 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.1 * Echt.Productie_SFO + 114";"S168_2"
"46";"4";"S169";"if (S169 == 0) Echt.Arbeidskosten >= 0.93 * Echt.Lonen + -24.94";"S169_1"
"46";"4";"S169";"if (S169 == 0) Echt.Arbeidskosten <= 1.65 * Echt.Lonen + 26.13";"S169_2"
"46";"4";"S170";"if (S170 == 0) Echt.Lonen >= 0.58 * Echt.Arbeidskosten + -17.34";"S170_1"
"46";"4";"S170";"if (S170 == 0) Echt.Lonen <= 0.99 * Echt.Arbeidskosten + 17.48";"S170_2"
"46";"4";"S171";"if (S171 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.97 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -13.7";"S171_1"
"46";"4";"S171";"if (S171 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.04 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 14";"S171_2"
"46";"4";"S172";"if (S172 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.9 * Echt.Productie_SFO + -208.2";"S172_1"
"46";"4";"S172";"if (S172 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.08 * Echt.Productie_SFO + 203.62";"S172_2"
"46";"4";"S173";"if (S173 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.97 * Echt.Netto_Omzet_minus_accijnzen + -12.15";"S173_1"
"46";"4";"S173";"if (S173 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.03 * Echt.Netto_Omzet_minus_accijnzen + 12.03";"S173_2"
"46";"4";"S174";"if (S174 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.9 * Echt.Productie_SFO + -217";"S174_1"
"46";"4";"S174";"if (S174 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.08 * Echt.Productie_SFO + 211.86";"S174_2"
"46";"5";"S175";"if (S175 == 0) Echt.Arbeidskosten >= 1.08 * Echt.Lonen + -106.42";"S175_1"
"46";"5";"S175";"if (S175 == 0) Echt.Arbeidskosten <= 1.49 * Echt.Lonen + 115.02";"S175_2"
"46";"5";"S176";"if (S176 == 0) Echt.Lonen >= 0.66 * Echt.Arbeidskosten + -75.6";"S176_1"
"46";"5";"S176";"if (S176 == 0) Echt.Lonen <= 0.9 * Echt.Arbeidskosten + 74.32";"S176_2"
"46";"5";"S177";"if (S177 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.98 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -9.08";"S177_1"
"46";"5";"S177";"if (S177 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.03 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 9.61";"S177_2"
"46";"5";"S178";"if (S178 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.95 * Echt.Productie_SFO + -758.99";"S178_1"
"46";"5";"S178";"if (S178 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.04 * Echt.Productie_SFO + 719.55";"S178_2"
"46";"5";"S179";"if (S179 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.97 * Echt.Netto_Omzet_minus_accijnzen + -8.33";"S179_1"
"46";"5";"S179";"if (S179 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.02 * Echt.Netto_Omzet_minus_accijnzen + 7.98";"S179_2"
"46";"5";"S180";"if (S180 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.94 * Echt.Productie_SFO + -799.69";"S180_1"
"46";"5";"S180";"if (S180 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.04 * Echt.Productie_SFO + 740.02";"S180_2"
"46";"6";"S181";"if (S181 == 0) Echt.Arbeidskosten >= 1.17 * Echt.Lonen + -276.44";"S181_1"
"46";"6";"S181";"if (S181 == 0) Echt.Arbeidskosten <= 1.35 * Echt.Lonen + 399.55";"S181_2"
"46";"6";"S182";"if (S182 == 0) Echt.Lonen >= 0.73 * Echt.Arbeidskosten + -253.76";"S182_1"
"46";"6";"S182";"if (S182 == 0) Echt.Lonen <= 0.84 * Echt.Arbeidskosten + 228.82";"S182_2"
"46";"6";"S183";"if (S183 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.99 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -8.47";"S183_1"
"46";"6";"S183";"if (S183 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.02 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 9.13";"S183_2"
"46";"6";"S184";"if (S184 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.97 * Echt.Productie_SFO + -1608.24";"S184_1"
"46";"6";"S184";"if (S184 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.02 * Echt.Productie_SFO + 1479.46";"S184_2"
"46";"6";"S185";"if (S185 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.98 * Echt.Netto_Omzet_minus_accijnzen + -7.91";"S185_1"
"46";"6";"S185";"if (S185 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.01 * Echt.Netto_Omzet_minus_accijnzen + 7.44";"S185_2"
"46";"6";"S186";"if (S186 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.97 * Echt.Productie_SFO + -1707.47";"S186_1"
"46";"6";"S186";"if (S186 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.02 * Echt.Productie_SFO + 1508";"S186_2"
"46";"7";"S187";"if (S187 == 0) Echt.Arbeidskosten >= 1.16 * Echt.Lonen + -201.62";"S187_1"
"46";"7";"S187";"if (S187 == 0) Echt.Arbeidskosten <= 1.29 * Echt.Lonen + 712.12";"S187_2"
"46";"7";"S188";"if (S188 == 0) Echt.Lonen >= 0.75 * Echt.Arbeidskosten + -373.71";"S188_1"
"46";"7";"S188";"if (S188 == 0) Echt.Lonen <= 0.83 * Echt.Arbeidskosten + 275.45";"S188_2"
"46";"7";"S189";"if (S189 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.99 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -6.74";"S189_1"
"46";"7";"S189";"if (S189 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.01 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 7.29";"S189_2"
"46";"7";"S190";"if (S190 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.98 * Echt.Productie_SFO + -2239.53";"S190_1"
"46";"7";"S190";"if (S190 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.01 * Echt.Productie_SFO + 1933.48";"S190_2"
"46";"7";"S191";"if (S191 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.99 * Echt.Netto_Omzet_minus_accijnzen + -6.31";"S191_1"
"46";"7";"S191";"if (S191 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.01 * Echt.Netto_Omzet_minus_accijnzen + 5.94";"S191_2"
"46";"7";"S192";"if (S192 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.98 * Echt.Productie_SFO + -2411.26";"S192_1"
"46";"7";"S192";"if (S192 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.01 * Echt.Productie_SFO + 1934.42";"S192_2"
"494";"1";"S193";"if (S193 == 0) Echt.Arbeidskosten >= 0.26 * Echt.Lonen + -9.08";"S193_1"
"494";"1";"S193";"if (S193 == 0) Echt.Arbeidskosten <= 2.45 * Echt.Lonen + 9.66";"S193_2"
"494";"1";"S194";"if (S194 == 0) Echt.Lonen >= 0.03 * Echt.Arbeidskosten + -6.73";"S194_1"
"494";"1";"S194";"if (S194 == 0) Echt.Lonen <= 1.47 * Echt.Arbeidskosten + 6.73";"S194_2"
"494";"1";"S195";"if (S195 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.81 * Echt.Productie_SFO + -17.79";"S195_1"
"494";"1";"S195";"if (S195 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.18 * Echt.Productie_SFO + 17.6";"S195_2"
"494";"1";"S196";"if (S196 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= -0.09 * Echt.Netto_Omzet_minus_accijnzen + -99.08";"S196_1"
"494";"1";"S196";"if (S196 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 2.03 * Echt.Netto_Omzet_minus_accijnzen + 100.78";"S196_2"
"494";"1";"S197";"if (S197 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= -0.1 * Echt.Productie_SFO + -101.02";"S197_1"
"494";"1";"S197";"if (S197 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 2.03 * Echt.Productie_SFO + 102.77";"S197_2"
"494";"1";"S198";"if (S198 == 0) Echt.Productie_SFO >= 0.72 * Echt.Netto_Omzet_minus_accijnzen + -14.93";"S198_1"
"494";"1";"S198";"if (S198 == 0) Echt.Productie_SFO <= 1.29 * Echt.Netto_Omzet_minus_accijnzen + 39.43";"S198_2"
"494";"2";"S199";"if (S199 == 0) Echt.Arbeidskosten >= 0.73 * Echt.Lonen + -9.53";"S199_1"
"494";"2";"S199";"if (S199 == 0) Echt.Arbeidskosten <= 1.98 * Echt.Lonen + 10.12";"S199_2"
"494";"2";"S200";"if (S200 == 0) Echt.Lonen >= 0.35 * Echt.Arbeidskosten + -7.06";"S200_1"
"494";"2";"S200";"if (S200 == 0) Echt.Lonen <= 1.15 * Echt.Arbeidskosten + 7.07";"S200_2"
"494";"2";"S201";"if (S201 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.92 * Echt.Productie_SFO + -37.67";"S201_1"
"494";"2";"S201";"if (S201 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.07 * Echt.Productie_SFO + 37.21";"S201_2"
"494";"2";"S202";"if (S202 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.53 * Echt.Netto_Omzet_minus_accijnzen + -196.44";"S202_1"
"494";"2";"S202";"if (S202 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.35 * Echt.Netto_Omzet_minus_accijnzen + 206.78";"S202_2"
"494";"2";"S203";"if (S203 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.53 * Echt.Productie_SFO + -210.24";"S203_1"
"494";"2";"S203";"if (S203 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.34 * Echt.Productie_SFO + 220.98";"S203_2"
"494";"2";"S204";"if (S204 == 0) Echt.Productie_SFO >= 0.89 * Echt.Netto_Omzet_minus_accijnzen + -42.54";"S204_1"
"494";"2";"S204";"if (S204 == 0) Echt.Productie_SFO <= 1.12 * Echt.Netto_Omzet_minus_accijnzen + 67.15";"S204_2"
"494";"3";"S205";"if (S205 == 0) Echt.Arbeidskosten >= 0.89 * Echt.Lonen + -24.71";"S205_1"
"494";"3";"S205";"if (S205 == 0) Echt.Arbeidskosten <= 1.81 * Echt.Lonen + 25.39";"S205_2"
"494";"3";"S206";"if (S206 == 0) Echt.Lonen >= 0.46 * Echt.Arbeidskosten + -17.99";"S206_1"
"494";"3";"S206";"if (S206 == 0) Echt.Lonen <= 1.04 * Echt.Arbeidskosten + 17.99";"S206_2"
"494";"3";"S207";"if (S207 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.91 * Echt.Productie_SFO + -65.47";"S207_1"
"494";"3";"S207";"if (S207 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.07 * Echt.Productie_SFO + 65.15";"S207_2"
"494";"3";"S208";"if (S208 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.29 * Echt.Netto_Omzet_minus_accijnzen + -52.73";"S208_1"
"494";"3";"S208";"if (S208 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.66 * Echt.Netto_Omzet_minus_accijnzen + 54.38";"S208_2"
"494";"3";"S209";"if (S209 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.51 * Echt.Productie_SFO + -373.1";"S209_1"
"494";"3";"S209";"if (S209 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.43 * Echt.Productie_SFO + 379.15";"S209_2"
"494";"3";"S210";"if (S210 == 0) Echt.Productie_SFO >= 0.82 * Echt.Netto_Omzet_minus_accijnzen + -2.32";"S210_1"
"494";"3";"S210";"if (S210 == 0) Echt.Productie_SFO <= 1.19 * Echt.Netto_Omzet_minus_accijnzen + 26.82";"S210_2"
"494";"4";"S211";"if (S211 == 0) Echt.Arbeidskosten >= 1.01 * Echt.Lonen + -12.46";"S211_1"
"494";"4";"S211";"if (S211 == 0) Echt.Arbeidskosten <= 1.68 * Echt.Lonen + 13.38";"S211_2"
"494";"4";"S212";"if (S212 == 0) Echt.Lonen >= 0.54 * Echt.Arbeidskosten + -11.67";"S212_1"
"494";"4";"S212";"if (S212 == 0) Echt.Lonen <= 0.96 * Echt.Arbeidskosten + 11.66";"S212_2"
"494";"4";"S213";"if (S213 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.93 * Echt.Productie_SFO + -28.29";"S213_1"
"494";"4";"S213";"if (S213 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.06 * Echt.Productie_SFO + 27.51";"S213_2"
"494";"4";"S214";"if (S214 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.59 * Echt.Netto_Omzet_minus_accijnzen + -148.36";"S214_1"
"494";"4";"S214";"if (S214 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.3 * Echt.Netto_Omzet_minus_accijnzen + 170.66";"S214_2"
"494";"4";"S215";"if (S215 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.58 * Echt.Productie_SFO + -149.89";"S215_1"
"494";"4";"S215";"if (S215 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.29 * Echt.Productie_SFO + 171.49";"S215_2"
"494";"4";"S216";"if (S216 == 0) Echt.Productie_SFO >= 0.91 * Echt.Netto_Omzet_minus_accijnzen + -31.01";"S216_1"
"494";"4";"S216";"if (S216 == 0) Echt.Productie_SFO <= 1.1 * Echt.Netto_Omzet_minus_accijnzen + 55.77";"S216_2"
"494";"5";"S217";"if (S217 == 0) Echt.Arbeidskosten >= 1.12 * Echt.Lonen + -12.4";"S217_1"
"494";"5";"S217";"if (S217 == 0) Echt.Arbeidskosten <= 1.57 * Echt.Lonen + 13.36";"S217_2"
"494";"5";"S218";"if (S218 == 0) Echt.Lonen >= 0.61 * Echt.Arbeidskosten + -9.21";"S218_1"
"494";"5";"S218";"if (S218 == 0) Echt.Lonen <= 0.89 * Echt.Arbeidskosten + 9.21";"S218_2"
"494";"5";"S219";"if (S219 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.95 * Echt.Productie_SFO + -40.02";"S219_1"
"494";"5";"S219";"if (S219 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.04 * Echt.Productie_SFO + 38.09";"S219_2"
"494";"5";"S220";"if (S220 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.67 * Echt.Netto_Omzet_minus_accijnzen + -173.51";"S220_1"
"494";"5";"S220";"if (S220 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.22 * Echt.Netto_Omzet_minus_accijnzen + 228.44";"S220_2"
"494";"5";"S221";"if (S221 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.66 * Echt.Productie_SFO + -194.57";"S221_1"
"494";"5";"S221";"if (S221 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.21 * Echt.Productie_SFO + 255.23";"S221_2"
"494";"5";"S222";"if (S222 == 0) Echt.Productie_SFO >= 0.93 * Echt.Netto_Omzet_minus_accijnzen + -42.08";"S222_1"
"494";"5";"S222";"if (S222 == 0) Echt.Productie_SFO <= 1.08 * Echt.Netto_Omzet_minus_accijnzen + 67.26";"S222_2"
"494";"6";"S223";"if (S223 == 0) Echt.Arbeidskosten >= 1.21 * Echt.Lonen + -96.11";"S223_1"
"494";"6";"S223";"if (S223 == 0) Echt.Arbeidskosten <= 1.45 * Echt.Lonen + 141.95";"S223_2"
"494";"6";"S224";"if (S224 == 0) Echt.Lonen >= 0.67 * Echt.Arbeidskosten + -88.87";"S224_1"
"494";"6";"S224";"if (S224 == 0) Echt.Lonen <= 0.83 * Echt.Arbeidskosten + 87.05";"S224_2"
"494";"6";"S225";"if (S225 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.97 * Echt.Productie_SFO + -115.03";"S225_1"
"494";"6";"S225";"if (S225 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.03 * Echt.Productie_SFO + 105.2";"S225_2"
"494";"6";"S226";"if (S226 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.75 * Echt.Netto_Omzet_minus_accijnzen + -465.13";"S226_1"
"494";"6";"S226";"if (S226 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.09 * Echt.Netto_Omzet_minus_accijnzen + 799.01";"S226_2"
"494";"6";"S227";"if (S227 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.74 * Echt.Productie_SFO + -470.04";"S227_1"
"494";"6";"S227";"if (S227 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.09 * Echt.Productie_SFO + 798.23";"S227_2"
"494";"6";"S228";"if (S228 == 0) Echt.Productie_SFO >= 0.96 * Echt.Netto_Omzet_minus_accijnzen + -157.57";"S228_1"
"494";"6";"S228";"if (S228 == 0) Echt.Productie_SFO <= 1.05 * Echt.Netto_Omzet_minus_accijnzen + 186.3";"S228_2"
"494";"7";"S229";"if (S229 == 0) Echt.Arbeidskosten >= 1.22 * Echt.Lonen + -89.04";"S229_1"
"494";"7";"S229";"if (S229 == 0) Echt.Arbeidskosten <= 1.34 * Echt.Lonen + 631.27";"S229_2"
"494";"7";"S230";"if (S230 == 0) Echt.Lonen >= 0.72 * Echt.Arbeidskosten + -310.27";"S230_1"
"494";"7";"S230";"if (S230 == 0) Echt.Lonen <= 0.79 * Echt.Arbeidskosten + 281.6";"S230_2"
"494";"7";"S231";"if (S231 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.98 * Echt.Productie_SFO + -476.82";"S231_1"
"494";"7";"S231";"if (S231 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.01 * Echt.Productie_SFO + 348.86";"S231_2"
"494";"7";"S232";"if (S232 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.75 * Echt.Netto_Omzet_minus_accijnzen + -117.73";"S232_1"
"494";"7";"S232";"if (S232 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 0.9 * Echt.Netto_Omzet_minus_accijnzen + 4586.35";"S232_2"
"494";"7";"S233";"if (S233 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.74 * Echt.Productie_SFO + -211.9";"S233_1"
"494";"7";"S233";"if (S233 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 0.9 * Echt.Productie_SFO + 4543.13";"S233_2"
"494";"7";"S234";"if (S234 == 0) Echt.Productie_SFO >= 0.98 * Echt.Netto_Omzet_minus_accijnzen + -599.14";"S234_1"
"494";"7";"S234";"if (S234 == 0) Echt.Productie_SFO <= 1.02 * Echt.Netto_Omzet_minus_accijnzen + 680.45";"S234_2"
"561";"4";"S235";"if (S235 == 0) Echt.Lonen >= 0.56 * Echt.Arbeidskosten + -9.77";"S235_1"
"561";"4";"S235";"if (S235 == 0) Echt.Lonen <= 1.04 * Echt.Arbeidskosten + 12.4";"S235_2"
"561";"4";"S236";"if (S236 == 0) Echt.Netto_Omzet_minus_accijnzen >= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -0.45";"S236_1"
"561";"4";"S236";"if (S236 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 0.43";"S236_2"
"561";"4";"S237";"if (S237 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.93 * Echt.Productie_SFO + -10.18";"S237_1"
"561";"4";"S237";"if (S237 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.08 * Echt.Productie_SFO + 5.38";"S237_2"
"561";"4";"S238";"if (S238 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 1 * Echt.Netto_Omzet_minus_accijnzen + -0.42";"S238_1"
"561";"4";"S238";"if (S238 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1 * Echt.Netto_Omzet_minus_accijnzen + 0.44";"S238_2"
"561";"4";"S239";"if (S239 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.93 * Echt.Productie_SFO + -10.18";"S239_1"
"561";"4";"S239";"if (S239 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.08 * Echt.Productie_SFO + 5.41";"S239_2"
"561";"4";"S240";"if (S240 == 0) Echt.Omzet_Handel_en_Overig >= 0.67 * Echt.Netto_Omzet_minus_accijnzen + -36.01";"S240_1"
"561";"4";"S240";"if (S240 == 0) Echt.Omzet_Handel_en_Overig <= 1.33 * Echt.Netto_Omzet_minus_accijnzen + 29.61";"S240_2"
"561";"4";"S241";"if (S241 == 0) Echt.Omzet_Handel_en_Overig >= 0.67 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -36.02";"S241_1"
"561";"4";"S241";"if (S241 == 0) Echt.Omzet_Handel_en_Overig <= 1.33 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 29.6";"S241_2"
"561";"4";"S242";"if (S242 == 0) Echt.Omzet_Handel_en_Overig >= 0.68 * Echt.Productie_SFO + -36.71";"S242_1"
"561";"4";"S242";"if (S242 == 0) Echt.Omzet_Handel_en_Overig <= 1.33 * Echt.Productie_SFO + 27.62";"S242_2"
"561";"4";"S243";"if (S243 == 0) Echt.Productie_SFO >= 0.9 * Echt.Netto_Omzet_minus_accijnzen + -6.85";"S243_1"
"561";"4";"S243";"if (S243 == 0) Echt.Productie_SFO <= 1.09 * Echt.Netto_Omzet_minus_accijnzen + 11.6";"S243_2"
"561";"4";"S244";"if (S244 == 0) Echt.Productie_SFO >= 0.9 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -6.88";"S244_1"
"561";"4";"S244";"if (S244 == 0) Echt.Productie_SFO <= 1.09 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 11.6";"S244_2"
"561";"5";"S245";"if (S245 == 0) Echt.Lonen >= 0.66 * Echt.Arbeidskosten + -38.86";"S245_1"
"561";"5";"S245";"if (S245 == 0) Echt.Lonen <= 0.94 * Echt.Arbeidskosten + 42.59";"S245_2"
"561";"5";"S246";"if (S246 == 0) Echt.Netto_Omzet_minus_accijnzen >= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -0.32";"S246_1"
"561";"5";"S246";"if (S246 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 0.3";"S246_2"
"561";"5";"S247";"if (S247 == 0) Echt.Netto_Omzet_minus_accijnzen >= 0.95 * Echt.Productie_SFO + -7.84";"S247_1"
"561";"5";"S247";"if (S247 == 0) Echt.Netto_Omzet_minus_accijnzen <= 1.06 * Echt.Productie_SFO + 3.19";"S247_2"
"561";"5";"S248";"if (S248 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 1 * Echt.Netto_Omzet_minus_accijnzen + -0.29";"S248_1"
"561";"5";"S248";"if (S248 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1 * Echt.Netto_Omzet_minus_accijnzen + 0.32";"S248_2"
"561";"5";"S249";"if (S249 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten >= 0.95 * Echt.Productie_SFO + -7.84";"S249_1"
"561";"5";"S249";"if (S249 == 0) Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten <= 1.06 * Echt.Productie_SFO + 3.21";"S249_2"
"561";"5";"S250";"if (S250 == 0) Echt.Omzet_Handel_en_Overig >= 0.77 * Echt.Netto_Omzet_minus_accijnzen + -26.23";"S250_1"
"561";"5";"S250";"if (S250 == 0) Echt.Omzet_Handel_en_Overig <= 1.22 * Echt.Netto_Omzet_minus_accijnzen + 20.19";"S250_2"
"561";"5";"S251";"if (S251 == 0) Echt.Omzet_Handel_en_Overig >= 0.77 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -26.24";"S251_1"
"561";"5";"S251";"if (S251 == 0) Echt.Omzet_Handel_en_Overig <= 1.22 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + 20.17";"S251_2"
"561";"5";"S252";"if (S252 == 0) Echt.Omzet_Handel_en_Overig >= 0.77 * Echt.Productie_SFO + -27.13";"S252_1"
"561";"5";"S252";"if (S252 == 0) Echt.Omzet_Handel_en_Overig <= 1.21 * Echt.Productie_SFO + 18.47";"S252_2"
"561";"5";"S253";"if (S253 == 0) Echt.Productie_SFO >= 0.93 * Echt.Netto_Omzet_minus_accijnzen + -4.22";"S253_1"
"561";"5";"S253";"if (S253 == 0) Echt.Productie_SFO <= 1.06 * Echt.Netto_Omzet_minus_accijnzen + 8.83";"S253_2"
"561";"5";"S254";"if (S254 == 0) Echt.Productie_SFO >= 0.93 * Echt.Netto_Omzet_minus_accijnzen_minus_doorberekende_vrachtkosten + -4.24";"S254_1"
